project,run_id,run_name,step,metric,value
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58500,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58500,stats/psnr,27.53691864013672
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58500,amp/scale,8388608
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58500,loss/lpips,0.03437672555446625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58500,stats/keep_prob,0.5470356941223145
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,stats/masked_frac,0.4596710205078125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,time/hrs,10.444357603854604
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,loss/total,0.009345931001007557
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,debug/z_std,0.9921759963035583
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,loss/mse,0.0016894311411306262
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,stats/psnr,27.72259521484375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,amp/scale,8388608
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,loss/lpips,0.038282498717308044
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58600,stats/keep_prob,0.5383245944976807
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,stats/masked_frac,0.458526611328125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,time/hrs,10.46218284752634
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,loss/total,0.009513337165117264
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,debug/z_std,0.9907580614089966
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,loss/mse,0.002049826318398118
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,stats/psnr,26.882829666137695
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,amp/scale,8388608
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,loss/lpips,0.03731755167245865
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58700,stats/keep_prob,0.5401746034622192
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,stats/masked_frac,0.4445648193359375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,time/hrs,10.480002965927124
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,loss/total,0.009240874089300632
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,debug/z_std,0.9914233684539795
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,loss/mse,0.0016195038333535194
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,stats/psnr,27.906179428100586
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,amp/scale,8388608
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,loss/lpips,0.038106851279735565
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58800,stats/keep_prob,0.5570579767227173
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,stats/masked_frac,0.480255126953125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,time/hrs,10.497826209664344
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,loss/total,0.009105800651013851
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,debug/z_std,0.9898753762245178
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,loss/mse,0.0017584924353286624
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,stats/psnr,27.54859733581543
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,amp/scale,8388608
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,loss/lpips,0.036736540496349335
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,58900,stats/keep_prob,0.5191910266876221
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,stats/masked_frac,0.4389190673828125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,time/hrs,10.515644046995375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,loss/total,0.008901002816855907
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,debug/z_std,0.9910230040550232
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,loss/mse,0.0020007260609418154
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,stats/psnr,26.98812484741211
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,amp/scale,8388608
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,loss/lpips,0.03450138121843338
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59000,stats/keep_prob,0.5603150129318237
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,stats/masked_frac,0.4828948974609375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,time/hrs,10.533554053571489
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,loss/total,0.011481803841888905
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,debug/z_std,0.9918118119239807
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,loss/mse,0.0019036808516830206
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,stats/psnr,27.204059600830078
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,amp/scale,8388608
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,loss/lpips,0.04789061099290848
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59100,stats/keep_prob,0.515430212020874
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,stats/masked_frac,0.4818572998046875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,time/hrs,10.551363744470809
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,loss/total,0.008451133035123348
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,debug/z_std,0.9912293553352356
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,loss/mse,0.0016523876693099737
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,stats/psnr,27.818880081176758
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,amp/scale,8388608
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,loss/lpips,0.03399372473359108
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59200,stats/keep_prob,0.5166497230529785
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,stats/masked_frac,0.4866943359375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,time/hrs,10.56918492131763
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,loss/total,0.008797521702945232
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,debug/z_std,0.9890530109405518
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,loss/mse,0.0017371451249346137
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,stats/psnr,27.601640701293945
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,amp/scale,8388608
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,loss/lpips,0.03530188277363777
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59300,stats/keep_prob,0.5131454467773438
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,stats/masked_frac,0.491363525390625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,time/hrs,10.587045714524058
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,loss/total,0.009859468787908554
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,debug/z_std,0.9921606183052063
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,loss/mse,0.002329031238332391
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,stats/psnr,26.328248977661133
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,loss/lpips,0.037652187049388885
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59400,stats/keep_prob,0.5091449022293091
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,stats/masked_frac,0.455841064453125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,time/hrs,10.604862268567086
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,loss/total,0.009326906874775887
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,debug/z_std,0.9916024208068848
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,loss/mse,0.0015995263820514083
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,stats/psnr,27.9600887298584
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,loss/lpips,0.03863690048456192
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59500,stats/keep_prob,0.5438827276229858
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,stats/masked_frac,0.4865875244140625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,time/hrs,10.622760107649697
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,loss/total,0.008731300942599773
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,debug/z_std,0.9916472434997559
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,loss/mse,0.0018133458215743303
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,stats/psnr,27.41519546508789
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,loss/lpips,0.034589774906635284
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59600,stats/keep_prob,0.5163298845291138
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,stats/masked_frac,0.4548187255859375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,time/hrs,10.640577407214376
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,loss/total,0.009720353409647942
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,debug/z_std,0.9896621704101562
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,loss/mse,0.0017005708068609238
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,stats/psnr,27.694053649902344
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,loss/lpips,0.04009891301393509
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59700,stats/keep_prob,0.5447564125061035
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,stats/masked_frac,0.439117431640625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,time/hrs,10.658396162788073
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,loss/total,0.01136180479079485
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,debug/z_std,0.9914055466651917
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,loss/mse,0.0018553651170805097
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,stats/psnr,27.31570816040039
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,loss/lpips,0.04753219708800316
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59800,stats/keep_prob,0.5554566383361816
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,stats/masked_frac,0.4671783447265625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,time/hrs,10.67621290312873
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,loss/total,0.009357752278447151
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,debug/z_std,0.9922250509262085
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,loss/mse,0.0016396406572312117
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,stats/psnr,27.852514266967773
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,loss/lpips,0.038590557873249054
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,59900,stats/keep_prob,0.5364983081817627
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,stats/masked_frac,0.4337921142578125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,time/hrs,10.694028269383642
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,loss/total,0.008807177655398846
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,debug/z_std,0.9914902448654175
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,loss/mse,0.0018785177962854505
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,stats/psnr,27.26184844970703
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,loss/lpips,0.034643299877643585
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60000,stats/keep_prob,0.5653599500656128
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,stats/masked_frac,0.4390411376953125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,time/hrs,10.712051729692353
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,loss/total,0.00861610472202301
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,debug/z_std,0.9904579520225525
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,loss/mse,0.0018523712642490864
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,stats/psnr,27.322721481323242
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,loss/lpips,0.03381866589188576
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60100,stats/keep_prob,0.5622987747192383
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,stats/masked_frac,0.5056304931640625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,time/hrs,10.72986945801311
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,loss/total,0.010475123301148415
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,debug/z_std,0.9905194640159607
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,loss/mse,0.0020665181800723076
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,stats/psnr,26.84760856628418
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,loss/lpips,0.04204302281141281
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60200,stats/keep_prob,0.4944508671760559
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,stats/masked_frac,0.5113677978515625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,time/hrs,10.747672739889886
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,loss/total,0.009850334376096725
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,debug/z_std,0.9917338490486145
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,loss/mse,0.0018969678785651922
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,stats/psnr,27.21940040588379
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,loss/lpips,0.0397668294608593
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60300,stats/keep_prob,0.48962676525115967
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,stats/masked_frac,0.43463134765625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,time/hrs,10.765477352937063
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,loss/total,0.007916558533906937
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,debug/z_std,0.9917413592338562
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,loss/mse,0.001834206748753786
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,stats/psnr,27.365516662597656
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,loss/lpips,0.03041176125407219
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60400,stats/keep_prob,0.5663598775863647
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,stats/masked_frac,0.4318084716796875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,time/hrs,10.78328007545736
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,loss/total,0.007532254792749882
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,debug/z_std,0.9911971092224121
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,loss/mse,0.0016675168881192803
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,stats/psnr,27.779296875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,loss/lpips,0.02932368963956833
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60500,stats/keep_prob,0.569280207157135
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,stats/masked_frac,0.4730682373046875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,time/hrs,10.801182315879398
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,loss/total,0.010703042149543762
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,debug/z_std,0.9912472367286682
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,loss/mse,0.0018730595475062728
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,stats/psnr,27.274484634399414
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,loss/lpips,0.044149912893772125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60600,stats/keep_prob,0.5285215377807617
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,stats/masked_frac,0.48870849609375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,time/hrs,10.818994666602876
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,loss/total,0.006942205596715212
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,debug/z_std,0.9927261471748352
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,loss/mse,0.0015292251482605934
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,stats/psnr,28.15528678894043
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,loss/lpips,0.02706490084528923
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60700,stats/keep_prob,0.5106355547904968
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,stats/masked_frac,0.5172119140625
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,time/hrs,10.836812249289618
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,loss/total,0.010142890736460686
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,debug/z_std,0.9906978607177734
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,loss/mse,0.0017775804735720158
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,stats/psnr,27.501708984375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,loss/lpips,0.041826553642749786
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60800,stats/keep_prob,0.4839080572128296
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,stats/masked_frac,0.4722442626953125
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,time/hrs,10.8546421248383
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,loss/total,0.007370512932538986
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,debug/z_std,0.9916559457778931
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,loss/mse,0.0014748054090887308
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,stats/psnr,28.312654495239258
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,loss/lpips,0.029478536918759346
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,60900,stats/keep_prob,0.524559497833252
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,stats/masked_frac,0.4573211669921875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,time/hrs,10.872466494838397
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,loss/total,0.008286378346383572
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,debug/z_std,0.9928930401802063
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,loss/mse,0.0017008803552016616
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,stats/psnr,27.693262100219727
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,loss/lpips,0.0329274907708168
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61000,stats/keep_prob,0.5430202484130859
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,stats/masked_frac,0.4525604248046875
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,time/hrs,10.890377656751209
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,loss/total,0.00914522260427475
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,debug/z_std,0.9925504922866821
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,loss/mse,0.0020018783397972584
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,stats/psnr,26.985624313354492
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,loss/lpips,0.03571672365069389
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61100,stats/keep_prob,0.5480283498764038
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,stats/masked_frac,0.421722412109375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,time/hrs,10.908204844991365
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,loss/total,0.010760928504168987
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,debug/z_std,0.9918078780174255
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,loss/mse,0.0018912657396867871
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,stats/psnr,27.23247528076172
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,loss/lpips,0.04434831440448761
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61200,stats/keep_prob,0.5793029069900513
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,stats/masked_frac,0.4062347412109375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,time/hrs,10.926028287940555
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,loss/total,0.0069835674948990345
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,debug/z_std,0.9913305044174194
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,loss/mse,0.001665111049078405
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,lr,0.0001
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,stats/psnr,27.785568237304688
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,amp/scale,4194304
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,loss/lpips,0.026592280715703964
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61300,stats/keep_prob,0.5931200981140137
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61400,stats/masked_frac,0.4665374755859375
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61400,time/hrs,10.943845158881611
dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,61400,loss/total,0.00948072038590908
