entity,project,run_id,run_name,run_path,state,created_at,updated_at,url,_step,loss/total,loss/mse,loss/lpips,loss/flow_mse,loss/bootstrap_mse,loss/loss_emp,loss/loss_self,stats/psnr,stats/keep_prob,stats/masked_frac,stats/action_shuffle_loss_ratio,stats/sigma_mean,stats/B_self,eval/mse_pred,eval/mse_floor,eval/mse_ratio_pred_over_floor,eval/psnr_pred,eval/psnr_floor,eval/psnr_gain_over_floor_db,eval/mse_pred_t1,eval/mse_pred_tmid,eval/mse_pred_tend,eval/mse_floor_t1,eval/mse_floor_tmid,eval/mse_floor_tend,debug/z_std,amp/scale,lr,time/hrs
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3600,0.017623815685510635,0.005893980152904987,0.058649178594350815,,,,,22.295913696289062,0.5491547584533691,0.4480438232421875,,,,,,,,,,,,,,,,0.9906608462333679,131072,0.0001,0.6393420320087009
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3700,0.018387505784630775,0.005630589090287685,0.06378458440303802,,,,,22.494461059570312,0.5392393469810486,0.4629974365234375,,,,,,,,,,,,,,,,0.9910722374916077,131072,0.0001,0.6570865870184368
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3800,0.023061592131853104,0.005897133611142635,0.08582229912281036,,,,,22.293590545654297,0.47609245777130127,0.5212249755859375,,,,,,,,,,,,,,,,0.9920839667320251,131072,0.0001,0.6748300804694494
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3900,0.019485238939523697,0.005099538713693619,0.0719284936785698,,,,,22.92469024658203,0.5834461450576782,0.4163970947265625,,,,,,,,,,,,,,,,0.9906438589096069,131072,0.0001,0.6925756125979954
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,4000,0.020538410171866417,0.0059293401427567005,0.07304535061120987,,,,,22.26993751525879,0.5266501307487488,0.4730987548828125,,,,,,,,,,,,,,,,0.9838191270828247,262144,0.0001,0.7103204943736394
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,4100,0.01983744092285633,0.005826808977872133,0.07005316019058228,,,,,22.345693588256836,0.5334018468856812,0.4682159423828125,,,,,,,,,,,,,,,,0.9867777824401855,262144,0.0001,0.7281690582301882
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,4200,0.02209225296974182,0.005490807816386223,0.08300722390413284,,,,,22.6036376953125,0.5200576782226562,0.4781036376953125,,,,,,,,,,,,,,,,0.9867457747459412,262144,0.0001,0.7459303436676661
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,4300,0.01817343570291996,0.00508863152936101,0.06542401760816574,,,,,22.933990478515625,0.5869057178497314,0.4137725830078125,,,,,,,,,,,,,,,,0.9794557094573975,262144,0.0001,0.7637467828061846
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,4400,0.018036331981420517,0.005326469428837299,0.06354930996894836,,,,,22.735607147216797,0.544808566570282,0.456329345703125,,,,,,,,,,,,,,,,0.9895122051239014,262144,0.0001,0.7814929893943998
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,4500,0.01935046724975109,0.005130443722009659,0.07110011577606201,,,,,22.898448944091797,0.49986371397972107,0.5023193359375,,,,,,,,,,,,,,,,0.988318681716919,262144,0.0001,0.7992428283558951
